
(20545,4109,69,7.3),
(20550,4110,69,null),
(20555,4111,69,6.5),
(20560,4112,69,null),
(20565,4113,69,5.8),
(20570,4114,69,7.7),
(20575,4115,69,null),
(20580,4116,69,7.3),
(20585,4117,69,7),
(20590,4118,69,null),
(20595,4119,69,6.3),
(20600,4120,69,null),
(20605,4121,69,null),
(20610,4122,69,null),
(20615,4123,69,null),
(20620,4124,69,null),
(20625,4125,69,null),
(20630,4126,69,8),
(20635,4127,69,8.1),
(20640,4128,69,8.2),
(20645,4129,69,9),
(20650,4130,69,null),
(20655,4131,69,7.5),
(20660,4132,69,8.7),
(20665,4133,69,null),
(20670,4134,69,8.2),
(20675,4135,69,7.6),
(20680,4136,69,7),
(20685,4137,69,6),
(20690,4138,69,null),
(20695,4139,69,7.3),
(20700,4140,69,8.4),
(20705,4141,69,8.4),
(20710,4142,69,6.3),
(20715,4143,69,6.5),
(20720,4144,69,6.5),
(20725,4145,69,7.5),
(20730,4146,69,8.4),
(20735,4147,69,7),
(20740,4148,69,7.3),
(20745,4149,69,5.8),
(20750,4150,69,5.6),
(20755,4151,69,5.9),
(20760,4152,69,6.9),
(20765,4153,69,3.7),
(20770,4154,69,5.9),
(20775,4155,69,6.3),
(20780,4156,69,7.5),
(20785,4157,69,null),
(20790,4158,69,null),
(20795,4159,69,7.3),
(20800,4160,69,8.1),
(20805,4161,69,6.9),
(20810,4162,69,7),
(20815,4163,69,9),
(20820,4164,69,7.8),
(20825,4165,69,6.8),
(20830,4166,69,7.6),
(20835,4167,69,5),
(20840,4168,69,null),
(20845,4169,69,7.7),
(20850,4170,69,7.8),
(20855,4171,69,8.9),
(20860,4172,69,null),
(20865,4173,69,8.7),
(20870,4174,69,6.5),
(20875,4175,69,7.1),
(20880,4176,69,7.9),
(20885,4177,69,8.8),
(20890,4178,69,7.4),
(20895,4179,69,7.9),
(20900,4180,69,7.6),
(20905,4181,69,7.3),
(20910,4182,69,8.1),
(20915,4183,69,8.3),
(20920,4184,69,7.3),
(20925,4185,69,2.9),
(20930,4186,69,8.5),
(20935,4187,69,6.9),
(20940,4188,69,7.2),
(20945,4189,69,6.3),
(20950,4190,69,8.4),
(20955,4191,69,7.5),
(20960,4192,69,4.1),
(20965,4193,69,null),
(20970,4194,69,8.3),
(20975,4195,69,6.9),
(20980,4196,69,8.6),
(20985,4197,69,7.2),
(20990,4198,69,5.6),
(20995,4199,69,7.6),
(21000,4200,69,6.6),
(21005,4201,69,7.5),
(21010,4202,69,6.7),
(21015,4203,69,7.9),
(21020,4204,69,7.7),
(21025,4205,69,8),
(21030,4206,69,6.6),
(21035,4207,69,7.9),
(21040,4208,69,6.4),
(21045,4209,69,6.9),
(21050,4210,69,8.7),
(21055,4211,69,4.7),
(21060,4212,69,7.7),
(21065,4213,69,7.3),
(21070,4214,69,7.5),
(21075,4215,69,8.7),
(21080,4216,69,6.6),
(21085,4217,69,7.5),
(21090,4218,69,7.2),
(21095,4219,69,5.8),
(21100,4220,69,8.5),
(21105,4221,69,7.8),
(21110,4222,69,6.8),
(21115,4223,69,8.1),
(21120,4224,69,8.8),
(21125,4225,69,null),
(21130,4226,69,7.2),
(21135,4227,69,7.4),
(21140,4228,69,8.2),
(21145,4229,69,8),
(21150,4230,69,null),
(21155,4231,69,7.4),
(21160,4232,69,7),
(21165,4233,69,6.7),
(21170,4234,69,6.2),
(21175,4235,69,6.2),
(21180,4236,69,3.4),
(21185,4237,69,7.4),
(21190,4238,69,6.8),
(21195,4239,69,8.5),
(21200,4240,69,null),
(21205,4241,69,null),
(21210,4242,69,7.7),
(21215,4243,69,7.5),
(21220,4244,69,6.3),
(21225,4245,69,8.8),
(21230,4246,69,8.4),
(21235,4247,69,8.8),
(21240,4248,69,7.4),
(21245,4249,69,4.3),
(21250,4250,69,7),
(21255,4251,69,null),
(21260,4252,69,7),
(21265,4253,69,7.8),
(21270,4254,69,7.8),
(21275,4255,69,9.2),
(21280,4256,69,3),
(21285,4257,69,7.1),
(21290,4258,69,6.8),
(21295,4259,69,4.6),
(21300,4260,69,6.8),
(21305,4261,69,null),
(21310,4262,69,6.9),
(21315,4263,69,6.5),
(21320,4264,69,7.7),
(21325,4265,69,6.3),
(21330,4266,69,null),
(21335,4267,69,7.3),
(21340,4268,69,7.1),
(21345,4269,69,7.3),
(21350,4270,69,7.8),
(21355,4271,69,6.7),
(21360,4272,69,7),
(21365,4273,69,7.3),
(21370,4274,69,7.9),
(21375,4275,69,null),
(21380,4276,69,5.7),
(21385,4277,69,6.8),
(21390,4278,69,6.1),
(21395,4279,69,5.6),
(21400,4280,69,6.6),
(21405,4281,69,7.2),
(21410,4282,69,7.2),
(21415,4283,69,7.3),
(21420,4284,69,7.3),
(21425,4285,69,6.9),
(21430,4286,69,6.8),
(21435,4287,68,3.7),
(21440,4288,68,6.8),
(21445,4289,68,6.4),
(21450,4290,68,6.2),
(21455,4291,68,7.8),
(21460,4292,68,6.8),
(21465,4293,68,7.6),
(21470,4294,68,7.7),
(21475,4295,68,6),
(21480,4296,68,null),
(21485,4297,68,6.8),
(21490,4298,68,null),
(21495,4299,68,8.1),
(21500,4300,68,6.9),
(21505,4301,68,8.2),
(21510,4302,68,null),
(21515,4303,68,null),
(21520,4304,68,null),
(21525,4305,68,8.2),
(21530,4306,68,5.5),
(21535,4307,68,7.8),
(21540,4308,68,7),
(21545,4309,68,6),
(21550,4310,68,null),
(21555,4311,68,7.3),
(21560,4312,68,null),
(21565,4313,68,null),
(21570,4314,68,null),
(21575,4315,68,null),
(21580,4316,68,8.2),
(21585,4317,68,7.1),
(21590,4318,68,7.5),
(21595,4319,68,null),
(21600,4320,68,null),
(21605,4321,68,null),
(21610,4322,68,null),
(21615,4323,68,null),
(21620,4324,68,null),
(21625,4325,68,null),
(21630,4326,68,null),
(21635,4327,68,7.1),
(21640,4328,68,6.2),
(21645,4329,68,null),
(21650,4330,68,5.9),
(21655,4331,68,8.2),
(21660,4332,68,9.3),
(21665,4333,68,8.3),
(21670,4334,68,8.9),
(21675,4335,68,4.5),
(21680,4336,68,null),
(21685,4337,68,6.4),
(21690,4338,68,8.5),
(21695,4339,68,9.1),
(21700,4340,68,8.2),
(21705,4341,68,null),
(21710,4342,68,8),
(21715,4343,68,null),
(21720,4344,68,6.7),
(21725,4345,68,7.4),
(21730,4346,68,5.2),
(21735,4347,68,4.9),
(21740,4348,68,5.9),
(21745,4349,68,6.8),
(21750,4350,68,null),
(21755,4351,68,4.8),
(21760,4352,68,8.2),
(21765,4353,68,null),
(21770,4354,68,5.3),
(21775,4355,68,null),
(21780,4356,68,null),
(21785,4357,68,6.7),
(21790,4358,68,6.5),
(21795,4359,68,8),
(21800,4360,68,8.5),
(21805,4361,68,null),
(21810,4362,68,7.6),
(21815,4363,68,null),
(21820,4364,68,7.6),
(21825,4365,68,6.6),
(21830,4366,68,9),
(21835,4367,68,6.6),
(21840,4368,68,null),
(21845,4369,68,8.8),
(21850,4370,68,8.7),
(21855,4371,68,7.7),
(21860,4372,68,8.6),
(21865,4373,68,8.6),
(21870,4374,68,8.9),
(21875,4375,68,8.5),
(21880,4376,68,8),
(21885,4377,68,9),
(21890,4378,68,8.7),
(21895,4379,68,6.7),
(21900,4380,68,7.7),
(21905,4381,68,8.2),
(21910,4382,68,8.4),
(21915,4383,68,8.5),
(21920,4384,68,8.6),
(21925,4385,68,8),
(21930,4386,68,8.1),
(21935,4387,68,null),
(21940,4388,68,7.7),
(21945,4389,68,7.8),
(21950,4390,68,8),
(21955,4391,68,8),
(21960,4392,68,8.5),
(21965,4393,68,8.9),
(21970,4394,68,8.3),
(21975,4395,68,8.2),
(21980,4396,68,6.6),
(21985,4397,68,7.4),
(21990,4398,68,7.2),
(21995,4399,68,null),
(22000,4400,68,4.4),
(22005,4401,68,null),
(22010,4402,68,7.6),
(22015,4403,68,6.9),
(22020,4404,68,8.4),
(22025,4405,68,6.1),
(22030,4406,68,4.4),
(22035,4407,68,6.3),
(22040,4408,68,8.5),
(22045,4409,68,6.8),
(22050,4410,68,4.5),
(22055,4411,68,6.6),
(22060,4412,68,5.1),
(22065,4413,68,6.8),
(22070,4414,68,7.1),
(22075,4415,68,6.9),
(22080,4416,68,7.2),
(22085,4417,68,5.8),
(22090,4418,68,null),
(22095,4419,68,8.1),
(22100,4420,68,5.7),
(22105,4421,68,7.1),
(22110,4422,68,7.4),
(22115,4423,68,null),
(22120,4424,68,7.9),
(22125,4425,68,8.5),
(22130,4426,68,5.3),
(22135,4427,68,7.4),
(22140,4428,68,8.7),
(22145,4429,68,7.5),
(22150,4430,68,7),
(22155,4431,68,7.4),
(22160,4432,68,7.7),
(22165,4433,68,7),
(22170,4434,68,6.6),
(22175,4435,68,6.7),
(22180,4436,68,8.5),
(22185,4437,68,null),
(22190,4438,68,7.3),
(22195,4439,68,null),
(22200,4440,68,8.5),
(22205,4441,68,9.1),
(22210,4442,68,7.4),
(22215,4443,68,null),
(22220,4444,68,null),
(22225,4445,68,8.5),
(22230,4446,68,5.8),
(22235,4447,68,9.1),
(22240,4448,68,null),
(22245,4449,68,7.5),
(22250,4450,68,null),
(22255,4451,68,null),
(22260,4452,68,7.4),
(22265,4453,68,7.6),
(22270,4454,68,6.8),
(22275,4455,68,7),
(22280,4456,68,8),
(22285,4457,68,8.6),
(22290,4458,68,5.6),
(22295,4459,68,7.2),
(22300,4460,68,6.8),
(22305,4461,68,8.6),
(22310,4462,68,7),
(22315,4463,68,7.5),
(22320,4464,68,null),
(22325,4465,68,5.4),
(22330,4466,68,6.3),
(22335,4467,68,8.2),
(22340,4468,68,6),
(22345,4469,68,5.8),
(22350,4470,68,8.2),
(22355,4471,68,8),
(22360,4472,68,null),
(22365,4473,68,5.1),
(22370,4474,68,6.4),
(22375,4475,68,7.3),
(22380,4476,68,7.2),
(22385,4477,68,6.7),
(22390,4478,68,8.1),
(22395,4479,68,6.4),
(22400,4480,68,5.5),
(22405,4481,68,7.4),
(22410,4482,67,6.1),
(22415,4483,67,7.3),
(22420,4484,67,5.3),
(22425,4485,67,7.6),
(22430,4486,67,7.1),
(22435,4487,67,7.6),
(22440,4488,67,null),
(22445,4489,67,7.2),
(22450,4490,67,7.3),
(22455,4491,67,5.9),
(22460,4492,67,6.8),
(22465,4493,67,null),
(22470,4494,67,6.6),
(22475,4495,67,6.8),
(22480,4496,67,6.8),
(22485,4497,67,null),
(22490,4498,67,8.2),
(22495,4499,67,7.3),
(22500,4500,67,null),
(22505,4501,67,null),
(22510,4502,67,5.9),
(22515,4503,67,null),
(22520,4504,67,9.2),
(22525,4505,67,null),
(22530,4506,67,7.6),
(22535,4507,67,6.6),
(22540,4508,67,8.5),
(22545,4509,67,7.7),
(22550,4510,67,7.6),
(22555,4511,67,8.5),
(22560,4512,67,null),
(22565,4513,67,6.8),
(22570,4514,67,6.1),
(22575,4515,67,null),
(22580,4516,67,7.3),
(22585,4517,67,7.3),
(22590,4518,67,8.1),
(22595,4519,67,null),
(22600,4520,67,6.6),
(22605,4521,67,null),
(22610,4522,67,7.3),
(22615,4523,67,7.2),
(22620,4524,67,8.3),
(22625,4525,67,5.8),
(22630,4526,67,null),
(22635,4527,67,6.7),
(22640,4528,67,5.7),
(22645,4529,67,5.7),
(22650,4530,67,4.9),
(22655,4531,67,6.5),
(22660,4532,67,null),
(22665,4533,67,8.1),
(22670,4534,67,7.4),
(22675,4535,67,7.8),
(22680,4536,67,8.4),
(22685,4537,67,7.8),
(22690,4538,67,null),
(22695,4539,67,6.6),
(22700,4540,67,null),
(22705,4541,67,7.9),
(22710,4542,67,8.8),
(22715,4543,67,null),
(22720,4544,67,6.8),
(22725,4545,67,9),
(22730,4546,67,8),
(22735,4547,67,8.6),
(22740,4548,67,null),
(22745,4549,67,9),
(22750,4550,67,8.9),
(22755,4551,67,8.3),
(22760,4552,67,7.5),
(22765,4553,67,8.4),
(22770,4554,67,8.4),
(22775,4555,67,7.4),
(22780,4556,67,9),
(22785,4557,67,null),
(22790,4558,67,null),
(22795,4559,67,7.8),
(22800,4560,67,null),
(22805,4561,67,8.8),
(22810,4562,67,8.5),
(22815,4563,67,8.9),
(22820,4564,67,null),
(22825,4565,67,7.9),
(22830,4566,67,7.8),
(22835,4567,67,null),
(22840,4568,67,7),
(22845,4569,67,8.4),
(22850,4570,67,7),
(22855,4571,67,8.5),
(22860,4572,67,6.9),
(22865,4573,67,7.6),
(22870,4574,67,6.1),
(22875,4575,67,6.6),
(22880,4576,67,3.8),
(22885,4577,67,6.8),
(22890,4578,67,6),
(22895,4579,67,7),
(22900,4580,67,7.4),
(22905,4581,67,5.6),
(22910,4582,67,7.9),
(22915,4583,67,7.2),
(22920,4584,67,7.4),
(22925,4585,67,7.3),
(22930,4586,67,6.3),
(22935,4587,67,7.4),
(22940,4588,67,6.3),
(22945,4589,67,6.8),
(22950,4590,67,6.8),
(22955,4591,67,7.1),
(22960,4592,67,6.4),
(22965,4593,67,7.8),
(22970,4594,67,4.6),
(22975,4595,67,7.1),
(22980,4596,67,8),
(22985,4597,67,7.6),
(22990,4598,67,7.4),
(22995,4599,67,6.2),
(23000,4600,67,null),
(23005,4601,67,7.3),
(23010,4602,67,8.3),
(23015,4603,67,8.5),
(23020,4604,67,6.3),
(23025,4605,67,7.6),
(23030,4606,67,8.5),
(23035,4607,67,7),
(23040,4608,67,6.8),
(23045,4609,67,null),
(23050,4610,67,4.5),
(23055,4611,67,8.2),
(23060,4612,67,null),
(23065,4613,67,8.3),
(23070,4614,67,8.2),
(23075,4615,67,7.6),
(23080,4616,67,5.2),
(23085,4617,67,7.6),
(23090,4618,67,7.1),
(23095,4619,67,8.4),
(23100,4620,67,5),
(23105,4621,67,null),
(23110,4622,67,9),
(23115,4623,67,6.3),
(23120,4624,67,6.8),
(23125,4625,67,7.7),
(23130,4626,67,null),
(23135,4627,67,null),
(23140,4628,67,null),
(23145,4629,67,8.8),
(23150,4630,67,5.2),
(23155,4631,67,8),
(23160,4632,67,7),
(23165,4633,67,7.3),
(23170,4634,67,7.1),
(23175,4635,67,6.8),
(23180,4636,67,8.4),
(23185,4637,67,null),
(23190,4638,67,8.3),
(23195,4639,67,6.6),
(23200,4640,67,5),
(23205,4641,67,6.8),
(23210,4642,67,6.5),
(23215,4643,67,7.2),
(23220,4644,67,4.6),
(23225,4645,67,4.9),
(23230,4646,66,6.9),
(23235,4647,66,6.9),
(23240,4648,66,7.6),
(23245,4649,66,7.7),
(23250,4650,66,6.3),
(23255,4651,66,null),
(23260,4652,66,null),
(23265,4653,66,null),
(23270,4654,66,null),
(23275,4655,66,4.5),
(23280,4656,66,null),
(23285,4657,66,4),
(23290,4658,66,null),
(23295,4659,66,null),
(23300,4660,66,null),
(23305,4661,66,null),
(23310,4662,66,null),
(23315,4663,66,7.3),
(23320,4664,66,null),
(23325,4665,66,null),
(23330,4666,66,null),
(23335,4667,66,6.5),
(23340,4668,66,null),
(23345,4669,66,null),
(23350,4670,66,7),
(23355,4671,66,null),
(23360,4672,66,null),
(23365,4673,66,null),
(23370,4674,66,null),
(23375,4675,66,8.8),
(23380,4676,66,null),
(23385,4677,66,null),
(23390,4678,66,8.1),
(23395,4679,66,null),
(23400,4680,66,7.5),
(23405,4681,66,null),
(23410,4682,66,null),
(23415,4683,66,null),
(23420,4684,66,null),
(23425,4685,66,6.8),
(23430,4686,66,5.6),
(23435,4687,66,8.3),
(23440,4688,66,null),
(23445,4689,66,null),
(23450,4690,66,7.4),
(23455,4691,66,7.3),
(23460,4692,66,5.8),
(23465,4693,66,7.3),
(23470,4694,66,8.5),
(23475,4695,66,7.2),
(23480,4696,66,7.3),
(23485,4697,66,7.3),
(23490,4698,66,null),
(23495,4699,66,null),
(23500,4700,66,7.4),
(23505,4701,66,7.7),
(23510,4702,66,6.2),
(23515,4703,66,8),
(23520,4704,66,null),
(23525,4705,66,8.3),
(23530,4706,66,3.8),
(23535,4707,66,6.4),
(23540,4708,66,6.2),
(23545,4709,66,7.1),
(23550,4710,66,5.3),
(23555,4711,66,7.3),
(23560,4712,66,7.8),
(23565,4713,66,6.5),
(23570,4714,66,7.6),
(23575,4715,66,8.5),
(23580,4716,66,4.3),
(23585,4717,66,8.2),
(23590,4718,66,null),
(23595,4719,66,8.9),
(23600,4720,66,7.2),
(23605,4721,66,8),
(23610,4722,66,6.6),
(23615,4723,66,7.7),
(23620,4724,66,7.1),
(23625,4725,66,null),
(23630,4726,66,7.5),
(23635,4727,66,8),
(23640,4728,66,null),
(23645,4729,66,8.2),
(23650,4730,66,8.5),
(23655,4731,66,8),
(23660,4732,66,6.2),
(23665,4733,66,8.4),
(23670,4734,66,6.8),
(23675,4735,66,8.7),
(23680,4736,66,null),
(23685,4737,66,4.3),
(23690,4738,66,8.5),
(23695,4739,66,8.3),
(23700,4740,66,null),
(23705,4741,66,7),
(23710,4742,66,9.1),
(23715,4743,66,7),
(23720,4744,66,7),
(23725,4745,66,8.8),
(23730,4746,66,5.8),
(23735,4747,66,7.8),
(23740,4748,66,8.6),
(23745,4749,66,6.9),
(23750,4750,66,8.6),
(23755,4751,66,7.2),
(23760,4752,66,6.7),
(23765,4753,66,null),
(23770,4754,66,6.7),
(23775,4755,66,7.1),
(23780,4756,66,4.5),
(23785,4757,66,7.1),
(23790,4758,66,7.1),
(23795,4759,66,6),
(23800,4760,66,null),
(23805,4761,66,4.9),
(23810,4762,66,6.1),
(23815,4763,66,8.1),
(23820,4764,66,6.2),
(23825,4765,66,8.4),
(23830,4766,66,5.2),
(23835,4767,66,6.8),
(23840,4768,66,6.8),
(23845,4769,66,3.7),
(23850,4770,66,5.9),
(23855,4771,66,7.4),
(23860,4772,66,5.9),
(23865,4773,66,8.2),
(23870,4774,66,6.3),
(23875,4775,66,7),
(23880,4776,66,null),
(23885,4777,66,7.8),
(23890,4778,66,3.8),
(23895,4779,66,7),
(23900,4780,66,6.2),
(23905,4781,66,7.8),
(23910,4782,66,7.6),
(23915,4783,66,7.1),
(23920,4784,66,null),
(23925,4785,66,7.3),
(23930,4786,66,4.4),
(23935,4787,66,null),
(23940,4788,66,8.2),
(23945,4789,66,7.6),
(23950,4790,66,6.3),
(23955,4791,66,null),
(23960,4792,66,null),
(23965,4793,66,null),
(23970,4794,66,4.1),
(23975,4795,66,7.8),
(23980,4796,66,7.8),
(23985,4797,66,6.5),
(23990,4798,66,null),
(23995,4799,66,8.4),
(24000,4800,66,7.3),
(24005,4801,66,7.3),
(24010,4802,66,6.8),
(24015,4803,66,null),
(24020,4804,66,7.7),
(24025,4805,66,8.7),
(24030,4806,66,8.6),
(24035,4807,66,5.5),
(24040,4808,66,8.4),
(24045,4809,66,null),
(24050,4810,66,8),
(24055,4811,66,7.7),
(24060,4812,66,6.9),
(24065,4813,66,null),
(24070,4814,66,6),
(24075,4815,66,7.9),
(24080,4816,66,3.9),
(24085,4817,66,6.5),
(24090,4818,66,7.5),
(24095,4819,66,7.1),
(24100,4820,66,6.9),
(24105,4821,66,8.3),
(24110,4822,66,6.4),
(24115,4823,66,7),
(24120,4824,66,null),
(24125,4825,66,6.6),
(24130,4826,66,6.5),
(24135,4827,66,5.3),
(24140,4828,66,7.5),
(24145,4829,66,5.8),
(24150,4830,66,6),
(24155,4831,66,6.1),
(24160,4832,66,6.9),
(24165,4833,66,7.5),
(24170,4834,65,6.4),
(24175,4835,65,6),
(24180,4836,65,7.8),
(24185,4837,65,3.6),
(24190,4838,65,5.6),
(24195,4839,65,null),
(24200,4840,65,7.5),
(24205,4841,65,7),
(24210,4842,65,null),
(24215,4843,65,6),
(24220,4844,65,7),
(24225,4845,65,null),
(24230,4846,65,6.3),
(24235,4847,65,7.9),
(24240,4848,65,null),
(24245,4849,65,6.5),
(24250,4850,65,null),
(24255,4851,65,null),
(24260,4852,65,null),
(24265,4853,65,null),
(24270,4854,65,null),
(24275,4855,65,8.9),
(24280,4856,65,7),
(24285,4857,65,6.7),
(24290,4858,65,null),
(24295,4859,65,null),
(24300,4860,65,null),
(24305,4861,65,null),
(24310,4862,65,8),
(24315,4863,65,null),
(24320,4864,65,null),
(24325,4865,65,null),
(24330,4866,65,7.7),
(24335,4867,65,null),
(24340,4868,65,null),
(24345,4869,65,null),
(24350,4870,65,null),
(24355,4871,65,null),
(24360,4872,65,null),
(24365,4873,65,6.3),
(24370,4874,65,7.6),
(24375,4875,65,null),
(24380,4876,65,8.1),
(24385,4877,65,null),
(24390,4878,65,null),
(24395,4879,65,null),
(24400,4880,65,7.8),
(24405,4881,65,null),
(24410,4882,65,4.6),
(24415,4883,65,4.9),
(24420,4884,65,6.5),
(24425,4885,65,6),
(24430,4886,65,4.6),
(24435,4887,65,6.4),
(24440,4888,65,7.5),
(24445,4889,65,7.4),
(24450,4890,65,5.7),
(24455,4891,65,7.7),
(24460,4892,65,7.3),
(24465,4893,65,null),
(24470,4894,65,null),
(24475,4895,65,7),
(24480,4896,65,6.9),
(24485,4897,65,6.8),
(24490,4898,65,null),
(24495,4899,65,5.9),
(24500,4900,65,8.1),
(24505,4901,65,4.9),
(24510,4902,65,8),
(24515,4903,65,null),
(24520,4904,65,7.8),
(24525,4905,65,8.3),
(24530,4906,65,null),
(24535,4907,65,8.6),
(24540,4908,65,8.7),
(24545,4909,65,8.8),
(24550,4910,65,8.7),
(24555,4911,65,6.6),
(24560,4912,65,8.2),
(24565,4913,65,7.7),
(24570,4914,65,5.8),
(24575,4915,65,6.9),
(24580,4916,65,6.9),
(24585,4917,65,7.6),
(24590,4918,65,7.3),
(24595,4919,65,8.6),
(24600,4920,65,8.6),
(24605,4921,65,7.1),
(24610,4922,65,7.8),
(24615,4923,65,8.9),
(24620,4924,65,null),
(24625,4925,65,8.6),
(24630,4926,65,null),
(24635,4927,65,8),
(24640,4928,65,6.6),
(24645,4929,65,null),
(24650,4930,65,7.5),
(24655,4931,65,8.2),
(24660,4932,65,6.8),
(24665,4933,65,6.6),
(24670,4934,65,6),
(24675,4935,65,7.4),
(24680,4936,65,7.5),
(24685,4937,65,6.5),
(24690,4938,65,6.1),
(24695,4939,65,7.8),
(24700,4940,65,7.3),
(24705,4941,65,7.4),
(24710,4942,65,3.9),
(24715,4943,65,2.4),
(24720,4944,65,6.4),
(24725,4945,65,null),
(24730,4946,65,7.3),
(24735,4947,65,7.4),
(24740,4948,65,7.4),
(24745,4949,65,8.7),
(24750,4950,65,7.3),
(24755,4951,65,6.3),
(24760,4952,65,6.9),
(24765,4953,65,null),
(24770,4954,65,5.7),
(24775,4955,65,7.6),
(24780,4956,65,6.1),
(24785,4957,65,8.2),
(24790,4958,65,5.9),
(24795,4959,65,7.3),
(24800,4960,65,7.7),
(24805,4961,65,7),
(24810,4962,65,5.4),
(24815,4963,65,7.6),
(24820,4964,65,4),
(24825,4965,65,7.3),
(24830,4966,65,null),
(24835,4967,65,null),
(24840,4968,65,null),
(24845,4969,65,5.2),
(24850,4970,65,null),
(24855,4971,65,8.8),
(24860,4972,65,8.2),
(24865,4973,65,7.5),
(24870,4974,65,6.8),
(24875,4975,65,7.7),
(24880,4976,65,8.4),
(24885,4977,65,8.1),
(24890,4978,65,5.8),
(24895,4979,65,7.1),
(24900,4980,65,5.8),
(24905,4981,65,7.4),
(24910,4982,65,6.5),
(24915,4983,65,8.4),
(24920,4984,65,8.8),
(24925,4985,65,7.1),
(24930,4986,65,8.3),
(24935,4987,65,6.4),
(24940,4988,65,8.8),
(24945,4989,65,7.1),
(24950,4990,65,null),
(24955,4991,65,7.3),
(24960,4992,65,8.5),
(24965,4993,65,6.1),
(24970,4994,65,7.4),
(24975,4995,65,6.3),
(24980,4996,65,7.2),
(24985,4997,65,null),
(24990,4998,65,7.1),
(24995,4999,65,7),
(25000,5000,65,7.7),
(25005,5001,65,7.1),
(25010,5002,65,6.9),
(25015,5003,65,6.2),
(25020,5004,65,7.8),
(25025,5005,65,8.8),
(25030,5006,65,5.3),
(25035,5007,65,7.5),
(25040,5008,65,5.1),
(25045,5009,65,null),
(25050,5010,65,6.6),
(25055,5011,65,6),
(25060,5012,65,null),
(25065,5013,64,6),
(25070,5014,64,6.1),
(25075,5015,64,5.9),
(25080,5016,64,6.1),
(25085,5017,64,5.1),
(25090,5018,64,7.4),
(25095,5019,64,7.7),
(25100,5020,64,6.4),
(25105,5021,64,7),
(25110,5022,64,null),
(25115,5023,64,null),
(25120,5024,64,7.8),
(25125,5025,64,null),
(25130,5026,64,6.7),
(25135,5027,64,6),
(25140,5028,64,null),
(25145,5029,64,null),
(25150,5030,64,6.3),
(25155,5031,64,6.6),
(25160,5032,64,7.2),
(25165,5033,64,7.1),
(25170,5034,64,null),
(25175,5035,64,null),
(25180,5036,64,null),
(25185,5037,64,8.7),
(25190,5038,64,5.4),
(25195,5039,64,6.9),
(25200,5040,64,null),
(25205,5041,64,8),
(25210,5042,64,5),
(25215,5043,64,null),
(25220,5044,64,null),
(25225,5045,64,7.9),
(25230,5046,64,8.3),
(25235,5047,64,6.8),
(25240,5048,64,7.1),
(25245,5049,64,2.2),
(25250,5050,64,7.1),
(25255,5051,64,6.1),
(25260,5052,64,7.5),
(25265,5053,64,2.2),
(25270,5054,64,6.5),
(25275,5055,64,8),
(25280,5056,64,4.8),
(25285,5057,64,null),
(25290,5058,64,7.5),
(25295,5059,64,6.1),
(25300,5060,64,8.8),
(25305,5061,64,7.9),
(25310,5062,64,null),
(25315,5063,64,7.9),
(25320,5064,64,null),
(25325,5065,64,7.7),
(25330,5066,64,8.7),
(25335,5067,64,null),
(25340,5068,64,null),
(25345,5069,64,7.3),
(25350,5070,64,null),
(25355,5071,64,7.8),
(25360,5072,64,7.4),
(25365,5073,64,7.2),
(25370,5074,64,7),
(25375,5075,64,null),
(25380,5076,64,7.8),
(25385,5077,64,3.1),
(25390,5078,64,7.8),
(25395,5079,64,8.3),
(25400,5080,64,8.1),
(25405,5081,64,8),
(25410,5082,64,8.5),
(25415,5083,64,6.9),
(25420,5084,64,8),
(25425,5085,64,6),
(25430,5086,64,4.1),
(25435,5087,64,7.3),
(25440,5088,64,7.8),
(25445,5089,64,7.4),
(25450,5090,64,8.9),
(25455,5091,64,6.9),
(25460,5092,64,6.8),
(25465,5093,64,7.3),
(25470,5094,64,null),
(25475,5095,64,8.7),
(25480,5096,64,null),
(25485,5097,64,5.9),
(25490,5098,64,7.5),
(25495,5099,64,7.1),
(25500,5100,64,7.3),
(25505,5101,64,6.9),
(25510,5102,64,6.1),
(25515,5103,64,6.4),
(25520,5104,64,7.4),
(25525,5105,64,7.8),
(25530,5106,64,6.5),
(25535,5107,64,6.9),
(25540,5108,64,7.5),
(25545,5109,64,7.9),
(25550,5110,64,6.4),
(25555,5111,64,null),
(25560,5112,64,7.1),
(25565,5113,64,7.9),
(25570,5114,64,5.7),
(25575,5115,64,6.8),
(25580,5116,64,6.1),
(25585,5117,64,null),
(25590,5118,64,5.4),
(25595,5119,64,6.5),
(25600,5120,64,null),
(25605,5121,64,4.3),
(25610,5122,64,null),
(25615,5123,64,5.6),
(25620,5124,64,7.8),
(25625,5125,64,6.8),
(25630,5126,64,7.1),
(25635,5127,64,7.8),
(25640,5128,64,3.6),
(25645,5129,64,6.2),
(25650,5130,64,7.6),
(25655,5131,64,7.4),
(25660,5132,64,8.3),
(25665,5133,64,null),
(25670,5134,64,null),
(25675,5135,64,8.2),
(25680,5136,64,7.7),
(25685,5137,64,null),
(25690,5138,64,5.3),
(25695,5139,64,9.1),
(25700,5140,64,null),
(25705,5141,64,6),
(25710,5142,64,8.3),
(25715,5143,64,5.6),
(25720,5144,64,8.6),
(25725,5145,64,7.4),
(25730,5146,64,5.9),
(25735,5147,64,7.7),
(25740,5148,64,5.3),
(25745,5149,64,6.8),
(25750,5150,64,7.3),
(25755,5151,64,7.1),
(25760,5152,64,5.2),
